,Token_Score_Aged,Age,Date,Site,Author,Title,Post Text,Link,Tokens,Token_Map
45,0.5970031487926624,0.6825588943983195,2022-05-03,www.brightsideofthesun.com,Dave King,"Final Score: Suns take Game 1 vs. Mavericks, 121-114","<div><img src=""https://cdn.vox-cdn.com/thumbor/ZBHvwoAgroTO54zI0adMjlOPlbQ=/0x0:3588x1794/fit-in/1200x600/cdn.vox-cdn.com/uploads/chorus_asset/file/23434488/1240411112.jpg"" style=""width: 100%;"" /><div>Luka Doncic scored 45 big points, but Suns held big lead all game long. The game was not as close as the final scores.</div></div>",https://www.brightsideofthesun.com/2022/5/2/23054556/final-score-phoenix-suns-take-game-1-vs-dallas-mavericks-121-114-doncic-booker-paul,"['luka', 'doncic', 'scored', '45', 'big', 'points', 'suns', 'held', 'big', 'lead', 'game', 'long', 'game', 'close', 'final', 'scoresfinal', 'score', 'suns', 'game', '1', 'mavericks', '121114']","[0.8453157718998657, 0.9489901389830325, 0.99975931561862, 0.4736938599518636, 0.9967128867687367, 0.9999277136034529, 0.9878934746351303, 0.6546687955199224, 0.9967128867687367, 0.9489901389830325, 1.0, 0.8453157718998657, 1.0, 0.6546687955199224, 0.9995754427323591, 0.35372482640538616, 0.9306289968641346, 0.9878934746351303, 1.0, 1.0, 0.9632559892082277, 0.6546687955199224]"
235,0.5966430068336025,0.6830507740558525,2022-05-03,,Thomas Ketko,Ujiri Reflects on the Raptors’ Season,"<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcaujiri', 'reflects', 'raptors', 'season']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.35372482640538616, 0.4736938599518636, 0.9075543126604715, 1.0]"
1275,0.5965229178165392,0.6825090954532373,2022-05-03,fansided.com,Scott Rogust,How many games is the first round of the NHL Playoffs?,"<p>The first round of the NHL&#8217;s Stanley Cup playoffs began on Monday, May 2. Here is how many games you can expect in the opening round. The NHL&#8217;s Stanley Cup Playoffs are perhaps the most exciting in all of professional sports. 16 teams are vying to be the last team standing holding Lord Stanley&#8217;s Cup [&#8230;]</p>
<p><a href=""https://fansided.com/2022/05/02/nhl-playoffs-first-round-format-games/"" rel=""nofollow"">How many games is the first round of the NHL Playoffs?</a> - <a href=""https://fansided.com"" rel=""nofollow"">FanSided</a> - <a href=""https://fansided.com"" rel=""nofollow"">FanSided - Sports News, Entertainment, Lifestyle &amp; Technology - 300+ Sites</a></p>",https://fansided.com/2022/05/02/nhl-playoffs-first-round-format-games/,"['round', 'nhl', 'stanley', 'cup', 'playoffs', 'began', '2', 'games', 'expect', 'opening', 'round', 'nhl', 'stanley', 'cup', 'playoffs', 'exciting', 'professional', '16', 'teams', 'vying', 'team', 'standing', 'holding', 'lord', 'stanley', 'cup', 'games', 'round', 'nhl', 'playoffs', 'fansided', 'fansided', 'news', 'entertainment', 'lifestyle', 'technology', '300', 'siteshow', 'games', 'round', 'nhl', 'playoffs']","[0.9992677293824642, 0.8792400084965923, 0.9306289968641346, 0.9999999995319192, 0.9999998960004248, 0.5961167253116648, 1.0, 1.0, 1.0, 0.5353240898823204, 0.9992677293824642, 0.8792400084965923, 0.9306289968641346, 0.9999999995319192, 0.9999998960004248, 0.6546687955199224, 0.7097327804900376, 0.6546687955199224, 0.9999999922523256, 0.35372482640538616, 1.0, 0.5961167253116648, 0.5961167253116648, 0.35372482640538616, 0.9306289968641346, 0.9999999995319192, 1.0, 0.9992677293824642, 0.8792400084965923, 0.9999998960004248, 0.9999999999990913, 0.9999999999990913, 0.9999999999999999, 0.9998665966315529, 0.9995754427323591, 0.9995754427323591, 0.99975931561862, 0.35372482640538616, 1.0, 0.9992677293824642, 0.8792400084965923, 0.9999998960004248]"
262,0.5929490801355151,0.682692102226562,2022-05-03,,Sportsnet Video,"NHL Playoff Highlights: Kings 4, Oilers 3","<p>Phillip Danault scored the go-ahead goal and added an assist as the Los Angeles Kings beat the Edmonton Oilers 4-3 to steal a road win and go up 1-0 in their first-round series. </p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['phillip', 'danault', 'scored', 'goahead', 'goal', 'assist', 'angeles', 'kings', 'beat', 'edmonton', 'oilers', '43', 'steal', 'road', 'win', '10', 'firstround', 'series', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcanhl', 'playoff', 'highlights', 'kings', '4', 'oilers', '3']","[0.5353240898823204, 0.6546687955199224, 0.99975931561862, 0.5353240898823204, 0.997962672088907, 0.8056287650697762, 0.9075543126604715, 0.99975931561862, 0.9740785406197663, 0.7602951149649253, 0.9489901389830325, 0.5961167253116648, 0.5353240898823204, 0.4736938599518636, 0.9999999999972718, 0.9999617101306616, 0.9075543126604715, 0.999999996888177, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7602951149649253, 0.9999899669985921, 0.9878934746351303, 0.99975931561862, 0.5961167253116648, 0.9489901389830325, 0.9998665966315529]"
1397,0.5923232939672929,0.6830562451443355,2022-05-03,www.completesports.com,Nnamdi Ezekute,"Live Blogging: Villarreal Vs Liverpool – 2021/22 Champions League Semi-final, 2nd Leg","<figure><img alt=""uefa-champions-league-ucl-villarreal-vs-liverpool-estadio-de-la-ceramica"" class=""attachment-Full Size size-Full Size wp-post-image"" height=""1080"" src=""https://www.completesports.com/wp-content/uploads/png_20220503_114407_0000.png"" width=""1080"" /></figure>
<p>Completesports.com's Live Blogging of the 2021/22 UEFA Champions League semi-final Second Leg match -  Villarreal Vs Liverpool  at the Estadio de la Ceramica, Villarreal.</p>
<p><br />
</p>
<p>The post <a href=""https://www.completesports.com/live-blogging-villarreal-vs-liverpool-2021-22-champions-league-semi-final-2nd-leg/"" rel=""nofollow"">Live Blogging: Villarreal Vs Liverpool &#8211; 2021/22 Champions League Semi-final, 2nd Leg</a> appeared first on <a href=""https://www.completesports.com"" rel=""nofollow"">Complete Sports</a>.</p>",https://www.completesports.com/live-blogging-villarreal-vs-liverpool-2021-22-champions-league-semi-final-2nd-leg/,"['completesportscoms', 'live', 'blogging', '202122', 'uefa', 'champions', 'league', 'semifinal', 'leg', 'match', 'villarreal', 'liverpool', 'estadio', 'ceramica', 'villarreal', 'live', 'blogging', 'villarreal', 'liverpool', '202122', 'champions', 'league', 'semifinal', '2nd', 'leg', 'complete', 'sportslive', 'blogging', 'villarreal', 'liverpool', '202122', 'champions', 'league', 'semifinal', '2nd', 'leg']","[0.35372482640538616, 0.9999999999919997, 0.5353240898823204, 0.8792400084965923, 0.8056287650697762, 0.9999999999770828, 1.0, 0.9995754427323591, 0.9999801747780325, 0.9999999922523256, 0.9992677293824642, 0.9999899669985921, 0.35372482640538616, 0.35372482640538616, 0.9992677293824642, 0.9999999999919997, 0.5353240898823204, 0.9992677293824642, 0.9999899669985921, 0.8792400084965923, 0.9999999999770828, 1.0, 0.9995754427323591, 0.8792400084965923, 0.9999801747780325, 0.9995754427323591, 0.35372482640538616, 0.5353240898823204, 0.9992677293824642, 0.9999899669985921, 0.8792400084965923, 0.9999999999770828, 1.0, 0.9995754427323591, 0.8792400084965923, 0.9999801747780325]"
430,0.5895266781446588,0.6828715226728989,2022-05-03,vikingsterritory.com,Jack Day,Vikings Top Pick from Each Day of 2022 NFL Draft,"<p>The 2022 NFL Draft is officially in the rearview mirror, and it didn’t come and go without some big surprises.</p>
<p>The post <a href=""https://vikingsterritory.com/2022/nfl-draft-2022/vikings-top-pick-from-each-day-of-2022-nfl-draft"" rel=""nofollow"">Vikings Top Pick from Each Day of 2022 NFL Draft </a> appeared first on <a href=""https://vikingsterritory.com"" rel=""nofollow"">Vikings Territory</a>.</p>",https://vikingsterritory.com/2022/nfl-draft-2022/vikings-top-pick-from-each-day-of-2022-nfl-draft,"['nfl', 'draft', 'officially', 'rearview', 'mirror', 'didnt', 'big', 'surprises', 'vikings', 'pick', 'day', 'nfl', 'draft', 'vikings', 'territoryvikings', 'pick', 'day', 'nfl', 'draft']","[1.0, 1.0, 0.6546687955199224, 0.5353240898823204, 0.4736938599518636, 0.7097327804900376, 0.9967128867687367, 0.35372482640538616, 0.9999999999999708, 0.9967128867687367, 0.9878934746351303, 1.0, 1.0, 0.9999999999999708, 0.7097327804900376, 0.9967128867687367, 0.9878934746351303, 1.0, 1.0]"
1248,0.5873224920563025,0.6830498524203067,2022-05-03,www.dkpittsburghsports.com,Taylor Haase,Crosby: 'We believe in our game' entering playoffs,"Historically, the team that wins Game 1 of a series in the Stanley Cup playoffs has gone on to win the series more often than not. Teams that open a playoff series with a win have gone on to win the series 68.6 percent of the time in league history.",https://www.dkpittsburghsports.com/2022/05/03/penguins-morning-skate-sidney-crosby-playoffs-new-york-rangers-tlh,"['historically', 'team', 'wins', 'game', '1', 'series', 'stanley', 'cup', 'playoffs', 'win', 'series', 'teams', 'open', 'playoff', 'series', 'win', 'win', 'series', '686', 'percent', 'time', 'league', 'historycrosby', 'game', 'entering', 'playoffs']","[0.35372482640538616, 1.0, 0.5961167253116648, 1.0, 1.0, 0.999999996888177, 0.9306289968641346, 0.9999999995319192, 0.9999998960004248, 0.9999999999972718, 0.999999996888177, 0.9999999922523256, 0.8792400084965923, 0.9999899669985921, 0.999999996888177, 0.9999999999972718, 0.9999999999972718, 0.999999996888177, 0.35372482640538616, 0.35372482640538616, 0.9999801747780325, 1.0, 0.35372482640538616, 1.0, 0.5353240898823204, 0.9999998960004248]"
467,0.5799433827984427,0.6828200658339547,2022-05-03,purpleptsd.com,Josh Frey,News Around the North: 2022 NFL Draft Grades,"<p>Click to read the full story <a href=""https://purpleptsd.com/news-around-the-north-2022-nfl-draft-grades/"" rel=""nofollow"">News Around the North: 2022 NFL Draft Grades</a></p>
<p>The 2022 NFL Draft has officially run its course, and before we move on to seeing weekly &#8220;way-too-early&#8221; mock drafts</p>
<p>Read the full story <a href=""https://purpleptsd.com/news-around-the-north-2022-nfl-draft-grades/"" rel=""nofollow"">News Around the North: 2022 NFL Draft Grades</a> and check out <a href=""https://purpleptsd.com"" rel=""nofollow"">purplePTSD - Local Minnesota Vikings News</a> each day for all you Minnesota Vikings news/analysis!</p>",https://purpleptsd.com/news-around-the-north-2022-nfl-draft-grades/,"['click', 'story', 'news', 'north', 'nfl', 'draft', 'grades', 'nfl', 'draft', 'officially', 'weekly', 'waytooearly', 'mock', 'drafts', 'story', 'news', 'north', 'nfl', 'draft', 'grades', 'check', 'purpleptsd', 'local', 'minnesota', 'vikings', 'news', 'day', 'minnesota', 'vikings', 'newsanalysisnews', 'north', 'nfl', 'draft', 'grades']","[0.8453157718998657, 0.9075543126604715, 0.9999999999999999, 0.7097327804900376, 1.0, 1.0, 0.8453157718998657, 1.0, 1.0, 0.6546687955199224, 0.35372482640538616, 0.7097327804900376, 0.7602951149649253, 0.35372482640538616, 0.9075543126604715, 0.9999999999999999, 0.7097327804900376, 1.0, 1.0, 0.8453157718998657, 0.9632559892082277, 0.7602951149649253, 0.6546687955199224, 0.9999277136034529, 0.9999999999999708, 0.9999999999999999, 0.9878934746351303, 0.9999277136034529, 0.9999999999999708, 0.35372482640538616, 0.7097327804900376, 1.0, 1.0, 0.8453157718998657]"
261,0.5787126118339663,0.6826077969503689,2022-05-03,,Sportsnet Video,"NHL Playoff Highlights: Maple Leafs 5, Lightning 0","<p>Auston Matthews had two goals and an assist, and Jack Campbell recorded a 24-save shutout to lead the Toronto Maple Leafs to a 5-0 win over the Tampa Bay Lightning in Game 1 of the series.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['auston', 'matthews', 'goals', 'assist', 'jack', 'campbell', 'recorded', '24save', 'shutout', 'lead', 'toronto', 'maple', 'leafs', '50', 'win', 'tampa', 'bay', 'lightning', 'game', '1', 'series', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcanhl', 'playoff', 'highlights', 'maple', 'leafs', '5', 'lightning', '0']","[0.5961167253116648, 0.6546687955199224, 0.9999998960004248, 0.8056287650697762, 0.8056287650697762, 0.35372482640538616, 0.35372482640538616, 0.35372482640538616, 0.4736938599518636, 0.9489901389830325, 0.9919882462588104, 0.9987649136878158, 1.0, 0.5353240898823204, 0.9999999999972718, 0.9075543126604715, 0.8792400084965923, 0.9740785406197663, 1.0, 1.0, 0.999999996888177, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7602951149649253, 0.9999899669985921, 0.9878934746351303, 0.9987649136878158, 1.0, 0.8453157718998657, 0.9740785406197663, 0.4736938599518636]"
223,0.5776460226118577,0.6830847547923671,2022-05-03,,Canadian Press,Raptors’ Ujiri to NBA teams who covet Nurse: ‘Keep dreaming’,"<p>Toronto Raptors president Masai Ujiri says no NBA team has contacted him about head coach Nick Nurse.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['toronto', 'raptors', 'president', 'masai', 'ujiri', 'nba', 'team', 'contacted', 'head', 'coach', 'nick', 'nurse', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcaraptors', 'ujiri', 'nba', 'teams', 'covet', 'nurse', 'dreaming']","[0.9919882462588104, 0.9075543126604715, 0.9075543126604715, 0.7097327804900376, 0.7097327804900376, 0.999999996888177, 1.0, 0.5353240898823204, 0.9999899669985921, 0.9999999999770828, 0.8453157718998657, 0.7602951149649253, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.35372482640538616, 0.7097327804900376, 0.999999996888177, 0.9999999922523256, 0.35372482640538616, 0.7602951149649253, 0.5961167253116648]"
255,0.5774138698646953,0.682561253195871,2022-05-03,,Sportsnet Staff,Gotta See It: Maple Leafs’ Marner breaks playoff drought,"<p>Watch as Toronto Maple Leafs forward Mitch Marner scores against the Tampa Bay Lightning to end his 18-game playoff goalless drought.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['watch', 'toronto', 'maple', 'leafs', 'forward', 'mitch', 'marner', 'scores', 'tampa', 'bay', 'lightning', '18game', 'playoff', 'goalless', 'drought', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcagotta', 'maple', 'leafs', 'marner', 'breaks', 'playoff', 'drought']","[0.997962672088907, 0.9919882462588104, 0.9987649136878158, 1.0, 0.9998665966315529, 0.5353240898823204, 0.6546687955199224, 0.6546687955199224, 0.9075543126604715, 0.8792400084965923, 0.9740785406197663, 0.35372482640538616, 0.9999899669985921, 0.5961167253116648, 0.7097327804900376, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4736938599518636, 0.9987649136878158, 1.0, 0.6546687955199224, 0.5961167253116648, 0.9999899669985921, 0.7097327804900376]"
385,0.5763131172974526,0.6825264041485132,2022-05-03,sportsdanka.com,Ankaj Jha,"TATA IPL 2022 Match No 48: GT vs PBKS, Full Squad, Playing XI, Scorecard, Probable playing XI, Live Updates, Prediction and Head to Head","<p>In the 48th match of IPL 2022 on Tuesday at the Dr. D Y Patil Sports Academy, Gujarat Titans and Punjab Kings will face each other. It will be the second league stage game between both teams. Gujarat won the first leg by 6 wickets after chasing a target of 190 runs courtesy of Rahul [&#8230;]</p>
<p>The post <a href=""https://sportsdanka.com/cricket/ipl/ipl-2022/tata-ipl-2022-match-no-48-gt-vs-pbks-full-squad-playing-xi-scorecard-probable-playing-xi-live-updates-prediction-and-head-to-head/"" rel=""nofollow"">TATA IPL 2022 Match No 48: GT vs PBKS, Full Squad, Playing XI, Scorecard, Probable playing XI, Live Updates, Prediction and Head to Head</a> appeared first on <a href=""https://sportsdanka.com"" rel=""nofollow"">SPORTS DANKA</a>.</p>",https://sportsdanka.com/cricket/ipl/ipl-2022/tata-ipl-2022-match-no-48-gt-vs-pbks-full-squad-playing-xi-scorecard-probable-playing-xi-live-updates-prediction-and-head-to-head/,"['48th', 'match', 'ipl', 'patil', 'academy', 'gujarat', 'titans', 'punjab', 'kings', 'face', 'league', 'stage', 'game', 'teams', 'gujarat', 'leg', '6', 'wickets', 'chasing', 'target', '190', 'runs', 'courtesy', 'rahul', 'tata', 'ipl', 'match', '48', 'gt', 'pbks', 'squad', 'playing', 'scorecard', 'probable', 'playing', 'live', 'updates', 'prediction', 'head', 'head', 'dankatata', 'ipl', 'match', '48', 'gt', 'pbks', 'squad', 'playing', 'scorecard', 'probable', 'playing', 'live', 'updates', 'prediction', 'head', 'head']","[0.35372482640538616, 0.9999999922523256, 0.9999899669985921, 0.4736938599518636, 0.7097327804900376, 0.9740785406197663, 0.9632559892082277, 0.9740785406197663, 0.99975931561862, 0.8792400084965923, 1.0, 0.6546687955199224, 1.0, 0.9999999922523256, 0.9740785406197663, 0.9999801747780325, 0.8792400084965923, 0.9489901389830325, 0.5353240898823204, 0.9306289968641346, 0.35372482640538616, 0.8453157718998657, 0.5961167253116648, 0.8453157718998657, 0.4736938599518636, 0.9999899669985921, 0.9999999922523256, 0.5961167253116648, 0.9820952413415379, 0.9919882462588104, 0.9306289968641346, 0.9306289968641346, 0.4736938599518636, 0.4736938599518636, 0.9306289968641346, 0.9999999999919997, 0.9740785406197663, 0.999998866841359, 0.9999899669985921, 0.9999899669985921, 0.35372482640538616, 0.9999899669985921, 0.9999999922523256, 0.5961167253116648, 0.9820952413415379, 0.9919882462588104, 0.9306289968641346, 0.9306289968641346, 0.4736938599518636, 0.4736938599518636, 0.9306289968641346, 0.9999999999919997, 0.9740785406197663, 0.999998866841359, 0.9999899669985921, 0.9999899669985921]"
259,0.5759098042116582,0.6826738753865034,2022-05-03,,Associated Press,"Ayton, Booker lead top-seeded Suns past Mavericks in Game 1","<p>Phoenix Suns guard Devin Booker (1) passes around Dallas Mavericks forward Dorian Finney-Smith (10) during the first half of Game 1 in the second round of the NBA Western Conference playoff series Monday, May 2, 2022, in Phoenix. (AP Photo/Matt York)</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['phoenix', 'suns', 'guard', 'devin', 'booker', '1', 'passes', 'dallas', 'mavericks', 'forward', 'dorian', 'finneysmith', '10', 'half', 'game', '1', 'round', 'nba', 'western', 'conference', 'playoff', 'series', '2', 'phoenix', 'photomatt', 'york', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcaayton', 'booker', 'lead', 'topseeded', 'suns', 'mavericks', 'game', '1']","[0.9306289968641346, 0.9878934746351303, 0.4736938599518636, 0.7602951149649253, 0.5961167253116648, 1.0, 0.35372482640538616, 0.8792400084965923, 0.9632559892082277, 0.9998665966315529, 0.35372482640538616, 0.35372482640538616, 0.9999617101306616, 0.9306289968641346, 1.0, 1.0, 0.9992677293824642, 0.999999996888177, 0.8453157718998657, 0.9992677293824642, 0.9999899669985921, 0.999999996888177, 1.0, 0.9306289968641346, 0.35372482640538616, 0.7097327804900376, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.35372482640538616, 0.5961167253116648, 0.9489901389830325, 0.4736938599518636, 0.9878934746351303, 0.9632559892082277, 1.0, 1.0]"
1278,0.5756067965359999,0.6824712247514366,2022-05-03,fansided.com,Scott Rogust,Maple Leafs fans won’t be fooled into heartbreak during dominant Game 1,"<p>The Toronto Maple Leafs led the Tampa Bay Lightning huge entering second intermission of Game 1. Fans decided to take a victory lap. The Toronto Maple Leafs are looking to end their Stanley Cup drought, which has gone on since they won it all back in 1967. Toronto hopes this is finally the year that [&#8230;]</p>
<p><a href=""https://fansided.com/2022/05/02/maple-leafs-fans-setting-heartbreak-celebrating-game-1-lead/"" rel=""nofollow"">Maple Leafs fans won’t be fooled into heartbreak during dominant Game 1</a> - <a href=""https://fansided.com"" rel=""nofollow"">FanSided</a> - <a href=""https://fansided.com"" rel=""nofollow"">FanSided - Sports News, Entertainment, Lifestyle &amp; Technology - 300+ Sites</a></p>",https://fansided.com/2022/05/02/maple-leafs-fans-setting-heartbreak-celebrating-game-1-lead/,"['toronto', 'maple', 'leafs', 'led', 'tampa', 'bay', 'lightning', 'huge', 'entering', 'intermission', 'game', '1', 'fans', 'decided', 'victory', 'lap', 'toronto', 'maple', 'leafs', 'stanley', 'cup', 'drought', '1967', 'toronto', 'hopes', 'finally', 'year', 'maple', 'leafs', 'fans', 'fooled', 'heartbreak', 'dominant', 'game', '1', 'fansided', 'fansided', 'news', 'entertainment', 'lifestyle', 'technology', '300', 'sitesmaple', 'leafs', 'fans', 'fooled', 'heartbreak', 'dominant', 'game', '1']","[0.9919882462588104, 0.9987649136878158, 1.0, 0.8056287650697762, 0.9075543126604715, 0.8792400084965923, 0.9740785406197663, 0.5961167253116648, 0.5353240898823204, 0.35372482640538616, 1.0, 1.0, 0.9999801747780325, 0.5353240898823204, 0.9489901389830325, 0.4736938599518636, 0.9919882462588104, 0.9987649136878158, 1.0, 0.9306289968641346, 0.9999999995319192, 0.7097327804900376, 0.35372482640538616, 0.9919882462588104, 0.8056287650697762, 0.7097327804900376, 0.9995754427323591, 0.9987649136878158, 1.0, 0.9999801747780325, 0.4736938599518636, 0.5353240898823204, 0.6546687955199224, 1.0, 1.0, 0.9999999999990913, 0.9999999999990913, 0.9999999999999999, 0.9998665966315529, 0.9995754427323591, 0.9995754427323591, 0.99975931561862, 0.35372482640538616, 1.0, 0.9999801747780325, 0.4736938599518636, 0.5353240898823204, 0.6546687955199224, 1.0, 1.0]"
273,0.5754230145961532,0.6825862872018396,2022-05-03,,Sportsnet Staff,Kings forward Viktor Arvidsson out of lineup for Game 1 vs. Oilers,"<p>The Los Angeles Kings will be without forward Viktor Arvidsson for Game 1 of their first-round series against the Edmonton Oilers. </p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['angeles', 'kings', 'forward', 'viktor', 'arvidsson', 'game', '1', 'firstround', 'series', 'edmonton', 'oilers', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcakings', 'forward', 'viktor', 'arvidsson', 'lineup', 'game', '1', 'oilers']","[0.9075543126604715, 0.99975931561862, 0.9998665966315529, 0.4736938599518636, 0.4736938599518636, 1.0, 1.0, 0.9075543126604715, 0.999999996888177, 0.7602951149649253, 0.9489901389830325, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.35372482640538616, 0.9998665966315529, 0.4736938599518636, 0.4736938599518636, 0.35372482640538616, 1.0, 1.0, 0.9489901389830325]"
247,0.5732144267608102,0.6826222982112019,2022-05-03,,Sportsnet Video,Matthews believes Maple Leafs need to continue pushing after solid Game 1 vs. Lightning,"<p>Auston Matthews speaks to media about whether Game 1 was a statement game against the Tampa Bay Lightning, commending his team for their strong start to the series and stating that he believes the series is just getting started.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['auston', 'matthews', 'speaks', 'media', 'game', '1', 'statement', 'game', 'tampa', 'bay', 'lightning', 'commending', 'team', 'strong', 'start', 'series', 'stating', 'believes', 'series', 'started', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcamatthews', 'believes', 'maple', 'leafs', 'pushing', 'solid', 'game', '1', 'lightning']","[0.5961167253116648, 0.6546687955199224, 0.8453157718998657, 0.9820952413415379, 1.0, 1.0, 0.6546687955199224, 1.0, 0.9075543126604715, 0.8792400084965923, 0.9740785406197663, 0.35372482640538616, 1.0, 0.8792400084965923, 0.9820952413415379, 0.999999996888177, 0.35372482640538616, 0.8792400084965923, 0.999999996888177, 0.5353240898823204, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.35372482640538616, 0.8792400084965923, 0.9987649136878158, 1.0, 0.35372482640538616, 0.35372482640538616, 1.0, 1.0, 0.9740785406197663]"
244,0.5729902349462784,0.6826410892530431,2022-05-03,,Sportsnet Video,Maple Leafs turn in near flawless performance in Game 1 against Lightning,"<p>Jesse Fuchs and Luke Fox break down the Toronto Maple Leafs win in Game 1 of their playoff series against the Tampa Bay Lightning, talking about how the team turned in a near flawless performance and the gritty play throughout the game.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['jesse', 'fuchs', 'luke', 'fox', 'break', 'toronto', 'maple', 'leafs', 'win', 'game', '1', 'playoff', 'series', 'tampa', 'bay', 'lightning', 'talking', 'team', 'turned', 'flawless', 'performance', 'gritty', 'play', 'game', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcamaple', 'leafs', 'turn', 'flawless', 'performance', 'game', '1', 'lightning']","[0.4736938599518636, 0.35372482640538616, 0.35372482640538616, 0.7097327804900376, 0.7097327804900376, 0.9919882462588104, 0.9987649136878158, 1.0, 0.9999999999972718, 1.0, 1.0, 0.9999899669985921, 0.999999996888177, 0.9075543126604715, 0.8792400084965923, 0.9740785406197663, 0.4736938599518636, 1.0, 0.5961167253116648, 0.4736938599518636, 0.9740785406197663, 0.35372482640538616, 0.9999899669985921, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5961167253116648, 1.0, 0.6546687955199224, 0.4736938599518636, 0.9740785406197663, 1.0, 1.0, 0.9740785406197663]"
